AUC,PR_AUC,Brier,KS,LogLoss
0.9282329517468118,0.9419825038504502,0.11867781795027019,0.7123769338959213,0.4315897352215859
0.9217751410181416,0.9360739948249599,0.12784894686914405,0.6954562415683573,0.4742298491603388
0.912517778826939,0.9283102952257529,0.13334167777034445,0.6736312159084498,0.502215341177199
0.9166203947023301,0.9325118854934682,0.1304335447221517,0.6854758490039403,0.483408185002996
0.9175200998484654,0.934301245446788,0.12686805603807275,0.6876038644760974,0.4692272521676812
