AUC,PR_AUC,Brier,KS,LogLoss
0.9358988053908739,0.9475114331076415,0.10046112074740172,0.7165963431786216,0.31983012041634973
0.928154238561422,0.9400664290535542,0.10863502891498752,0.6975694104209412,0.3415231228019719
0.9205156527910161,0.9338952264606281,0.1137877267682097,0.679260064275965,0.35692121990752396
0.9219696317345503,0.9359424942207706,0.11297665201694503,0.6728577070286866,0.3520067076413334
0.9223991939275347,0.9377043374843618,0.11013332496635386,0.6861879918561343,0.3450123109812163
