AUC,PR_AUC,Brier,KS,LogLoss
0.9208022260593037,0.8495918027312447,0.0750746532103391,0.6783193859565582,0.26239732169097935
0.919484852149491,0.8593345125708697,0.07200224721363886,0.6972785058619473,0.2573212087477699
0.920248691684931,0.8612007163426424,0.07123798740580067,0.6942121035917163,0.2560851775182589
0.9123234201128593,0.845383406007764,0.07576781036822222,0.6754018476532097,0.2672041245755096
0.9260784019878467,0.8637235764715426,0.0710553788775528,0.7009119481436106,0.2536525143568949
