AUC,PR_AUC,Brier,KS,LogLoss
0.9209057444420979,0.8496407124094906,0.07506655545924255,0.6777305733952236,0.26234060842014045
0.9194421942032682,0.8592184175073737,0.07201433938058996,0.6974748152455358,0.25734715722752943
0.9201078790469137,0.861078666402788,0.0712551713575352,0.6938990025495371,0.25618678353474517
0.9123674809167686,0.8453662319308233,0.07576356811167537,0.6749757423865624,0.2671630438853459
0.9261197003589092,0.8637740543152909,0.07104246339563194,0.700552969995145,0.25361865456045174
