AUC,PR_AUC,Brier,KS,LogLoss
0.9301638804322669,0.942305847438708,0.10377095639943741,0.7172995780590717,0.3284143546488024
0.9227990628813726,0.9353910296332439,0.10919176925782625,0.6968641959912147,0.3416373178896041
0.9142246451905365,0.9281041530254511,0.11486567006683082,0.6778422121067255,0.358235844424913
0.9176960322904077,0.9321924919984101,0.11204794231445654,0.6861830429829432,0.35073658568251076
0.9183643776148608,0.9337188320278671,0.1112934576151952,0.6883036351453138,0.3611089352905682
