AUC,PR_AUC,Brier,KS,LogLoss
0.8663487768065026,0.8716756502951238,0.14909095413091145,0.5808720112517581,0.45713749593913205
0.851998008573428,0.8512684844297043,0.15673583203651473,0.5561152731134648,0.4774310944421518
0.8494310280492234,0.8488607521669262,0.15807758961867152,0.545567739681352,0.48288837666020507
0.8513120947491466,0.8629602396770308,0.1571069991912714,0.5539837934300739,0.4777894539176243
0.8403988395882142,0.8505942852878254,0.16315676397161097,0.5385180698206825,0.4930543623392911
