AUC,PR_AUC,Brier,KS,LogLoss
0.9351246041212925,0.9471331783758102,0.1007501995310688,0.7151898734177216,0.3211505492685561
0.9268516951375342,0.9389853576990528,0.1096184087418497,0.6968562777941091,0.3443629667037363
0.9202590537160593,0.9335024665978708,0.11385768997950424,0.6792541256281357,0.35745396740150787
0.9211963702984467,0.9357465798281723,0.11256213794851354,0.681294051157492,0.3520971953016923
0.9207724993096321,0.9367078090269204,0.11103122626144495,0.6868763801170111,0.34835204152244964
