AUC,PR_AUC,Brier,KS,LogLoss
0.9357717087915239,0.947467072805645,0.10040491718737003,0.7165963431786216,0.31980611619514443
0.927935993253696,0.939916482937399,0.1087210573662835,0.699677135513015,0.3418746746965582
0.9209556076177015,0.9342720264854478,0.11350998806734561,0.679260064275965,0.3561706983209651
0.921828588848605,0.9357660771206774,0.1132014714236559,0.6721396255286634,0.35262413713099977
0.9224085967865976,0.9376733364355089,0.11015625465080574,0.6861889816307725,0.3450721596150924
