AUC,PR_AUC,Brier,KS,LogLoss
0.9190551808190099,0.8549793747993684,0.07797643742618132,0.6773229870160343,0.3817850255844177
0.9219844145259004,0.8640899651818144,0.07294269333688287,0.6949128535432602,0.3600206173134102
0.9203068804368174,0.8675949120026134,0.07072102962562202,0.7072579803491822,0.35050789202715243
0.9098114018034543,0.849684949788096,0.07754568613449225,0.680642044642296,0.3904109883863795
0.9225420735787799,0.8681391794815739,0.07038998606554621,0.7051434427786207,0.3533735042143457
