AUC,PR_AUC,Brier,KS,LogLoss
0.9011596819363181,0.8231345311838337,0.08090922171965197,0.6498434111929596,0.28043885383869693
0.901418590691898,0.828605223117443,0.07828469072233751,0.65534036071228,0.2711086766702864
0.9050944908021739,0.8377001905828518,0.0749434934847175,0.6657397881846601,0.26627500007081467
0.894185976647774,0.8191437788090316,0.08041346584658206,0.640750166263927,0.2833660762564875
0.9175478712347178,0.8437999863113693,0.07518175678376095,0.6745507420930539,0.25595791267315354
